id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
29164765,Spacious luxury home in center of Vancouver,209753119,Kelvin,Shaughnessy,49.23484,-123.13702,Entire home/apt,550,18
29165303,Minimalist Apartment in the Heart of Gastown w A/C,219782161,Nikki,Downtown Eastside,49.28276,-123.10461,Entire home/apt,140,27
29177848,Lisa lovely little house,127453218,Yan,Hastings-Sunrise,49.28993,-123.04945,Private room,50,16
29184741,Kits Point: close to beach and downtown,4121161,Virginia,Kitsilano,49.27519,-123.14582,Entire home/apt,95,55
29209669,2 Bedroom in the CITY Vancouver downtown! Ace,134758907,Vida,Downtown Eastside,49.28301,-123.1127,Entire home/apt,144,2
29209876,A cozy and clean 1 bedroom suite!,119147253,Kathy,Sunset,49.22041,-123.09168,Entire home/apt,65,36
29210356,180 1 bedroom in heart of West End,600607,Bruce,West End,49.2871,-123.13637,Entire home/apt,86,0
29212199,Fantastic Location - Bright & Modern Condo,57114867,Taylor,Fairview,49.26383,-123.11566,Entire home/apt,160,8
29214094,193 Coal Harbour View 2 bedroom,600607,Bruce,Downtown,49.2904,-123.12771,Entire home/apt,110,1
29215868,Chic Guest Suite for Executive by Stanley Park!,73789510,Lisa,West End,49.29073,-123.13782,Private room,135,88
29236428,Modern 2 bedrooms near Seawall and Transit,220256290,Lucile,Fairview,49.26464,-123.12252,Entire home/apt,350,5
29238308,Double Room with Private Entrance to Bathroom!,125175469,Frances,Hastings-Sunrise,49.26353,-123.05592,Private room,45,25
29238817,Luxury 1 bed Apt in Downtown w/ spectacular views,220278569,Sam,Downtown,49.27995,-123.11657,Entire home/apt,200,19
29244165,"3 bedroom! Fab Location, Fab Condo, Fab Value!",21578733,Julie,Downtown,49.28006,-123.10852,Entire home/apt,277,54
29244633,4BR/2BA Spacious Retreat Close to Downtown,121913953,Andy,Kensington-Cedar Cottage,49.25323,-123.07971,Entire home/apt,199,67
29256285,Charming suite in Victoria Drive Home (Suite #1),220415106,John,Kensington-Cedar Cottage,49.23737,-123.06594,Private room,56,7
29256782,Charming suite in Victoria Drive Home (Suite #2),220415106,John,Kensington-Cedar Cottage,49.23889,-123.06717,Private room,56,15
29256906,Vancouver downtown BEST with ocean mountain views,134758907,Vida,Downtown,49.27793,-123.10884,Entire home/apt,89,0
29258139,Room (A) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,South Cambie,49.2468,-123.11813,Private room,40,56
29258769,Amazing Central Downtown Apartment with City View!,113772427,Tee,Downtown,49.28163,-123.1245,Hotel room,150,1
29259447,Room (B) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,South Cambie,49.24797,-123.11779,Private room,40,60
29259638,Room (C) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,South Cambie,49.24872,-123.11831,Private room,40,56
29265165,Casa Shaughnessy,30563832,Francisco,Shaughnessy,49.24248,-123.13321,Private room,1000,1
29266447,Clean and Cozy 1 Bedroom Apartment in Mt Pleasant,20655634,Jacky,Mount Pleasant,49.2599,-123.10002,Entire home/apt,105,10
29273768,Apartment in front of Stadium,27739566,Siavash,Downtown,49.27821,-123.10759,Entire home/apt,109,43
29279647,Home away from Home Off Trendy Main Street,6888872,Cindy,Sunset,49.21653,-123.10001,Entire home/apt,200,21
29307627,★Fall Getaway★ Bright Modern Suite | 15 min DT,44214970,Eliza,Renfrew-Collingwood,49.23829,-123.04852,Entire home/apt,123,32
29309630,Cambie Village Garden Suite,202576847,Jim And Cecilia,Riley Park,49.25546,-123.11151,Entire home/apt,121,27
29310038,Modern and Spacious 1 bed Apartment,45205795,Dave,Mount Pleasant,49.26499,-123.10008,Entire home/apt,110,25
29311283,Huge Modern Gastown Loft,33468599,Nikki,Downtown Eastside,49.28187,-123.10324,Entire home/apt,600,14
29312350,Gastown Studio Loft,15858559,Pax,Downtown Eastside,49.28358,-123.1076,Entire home/apt,119,1
29312360,Modern apartment with a million dollar view,18365431,Jay,Renfrew-Collingwood,49.24045,-123.05732,Entire home/apt,72,0
29340151,"Cozy  morden bedroom near UBC
STR (Phone number hidden by Airbnb)",219009053,Tinkle,Dunbar Southlands,49.25328,-123.18632,Private room,101,5
29361176,Great place to stay!,221196998,Olga,South Cambie,49.24913,-123.11581,Private room,79,2
29363392,Comfy room in great location!,221196998,Olga,Riley Park,49.24768,-123.11533,Private room,90,2
29369950,New listing!! Waterfront suite close to downtown!!,14989962,Owais,Hastings-Sunrise,49.29312,-123.05222,Entire home/apt,121,29
29372213,Open-Concept Loft in Heritage Building in Central Downtown,19748213,Charlie,Downtown Eastside,49.28108,-123.1083,Entire home/apt,185,4
29393169,Live Downtown in Style!!! Sleeps 4 w/Parking!!!,221434866,Dinh Tai,Downtown,49.27881,-123.12375,Entire home/apt,128,50
29431422,Luxurious UBC area home for monthly rental,10273746,Mary,West Point Grey,49.26131,-123.20557,Entire home/apt,200,0
29462560,Happy House in Vancouver - near Airport / Downtown,221904874,Moon,Sunset,49.2136,-123.09101,Entire home/apt,89,39
29462569,"Spacious 2 Bed, 2 Bth Thse loc  min to Everything",94398790,Michael,Fairview,49.2591,-123.12134,Entire home/apt,101,0
29477279,"Gorgeous 3BR with Ocean View Near UBC, DT & Beach",142327785,Joe,West Point Grey,49.26282,-123.19089,Private room,600,4
29481528,Cozy Corner Suite,3573108,Nathaniel,Downtown,49.277,-123.12864,Private room,124,0
29484390,Van Vibe,27123824,John,Fairview,49.25751,-123.13071,Private room,75,22
29485224,Private and Cozy 2BDR 2BA Home in Kitsilano,51759019,Jason,Arbutus Ridge,49.25626,-123.15797,Entire home/apt,200,18
29485358,Luxury 2 bedroom + 2 bathroom +hot tub +parking,130052993,Sarah,Downtown,49.27851,-123.11753,Entire home/apt,301,4
29485381,EXECUTIVE SUB-PENTHOUSE+FREE PARKING+2BED2BATH,130052993,Sarah,Downtown,49.27746,-123.12947,Entire home/apt,450,2
29489733,Convenient private room with easy transit access!,1505792,Avery,Kensington-Cedar Cottage,49.2416,-123.05955,Private room,50,1
29490747,"Stunning 2BR with Ocean View Near UBC, DT & Beach",142327785,Joe,West Point Grey,49.26147,-123.19223,Private room,199,1
29498778,Vancouver 看得见风景的高层新公寓,222159384,Shuaike,Renfrew-Collingwood,49.24191,-123.05692,Entire home/apt,70,2
29516971,Entire 2 Bedrooms Basement Suite,222277432,Ricky,South Cambie,49.23743,-123.12562,Entire home/apt,150,21
29520915,Large Premium Suite in Yaletown w/Parking & Patio,133211811,Andrew,Downtown,49.27408,-123.12893,Entire home/apt,150,65
29522129,Contemporary First Shaughnessy Estate Whole House,222232418,Rose,Shaughnessy,49.25641,-123.13907,Entire home/apt,489,61
29536541,Brand NEW Modern Townhouse at Marine,181926392,Jacky,Marpole,49.21317,-123.11075,Entire home/apt,106,37
29536553,Contemporary Condo at Granville Island’s Entrance,16193110,Stacey,Fairview,49.27126,-123.13947,Entire home/apt,195,3
29537190,Three Bedroom Prince Albert Street House,5047540,Wendy,Kensington-Cedar Cottage,49.23898,-123.08796,Entire home/apt,200,5
29539294,Vancouver House 3,72808010,Stanley,Renfrew-Collingwood,49.2333,-123.0489,Private room,75,0
29540549,Private bed & bath in PH corner suite,29956335,Rebecca,Riley Park,49.25254,-123.09151,Private room,50,34
29541407,Garden suite in West Pt Grey,6541918,Clare,West Point Grey,49.26366,-123.19971,Entire home/apt,60,25
29541939,Heart of Kits! Character Home-Walk to the Beach!,2502897,Kelly,Kitsilano,49.26541,-123.15441,Entire home/apt,290,8
29542860,VanDusen Garden Private Room,222277432,Ricky,South Cambie,49.23602,-123.12767,Private room,75,11
29548839,1-bedroom gem in beautiful Dunbar,16887045,Brandon,Dunbar Southlands,49.25161,-123.18488,Entire home/apt,101,93
29552219,LARGEST 1 BEDROOM! HOT TUB VIEWS! Downtown Gastown,222506477,Sarah,Downtown,49.27729,-123.11639,Entire home/apt,389,28
29556817,Big Stylish Gastown Loft -monthly rental available,218585759,Nina,Downtown Eastside,49.28168,-123.10296,Entire home/apt,230,11
29567851,MODERN DOWNTOWN VANCOUVER STUDIO APARTMENT,222608112,Nicole,Downtown,49.27901,-123.1261,Entire home/apt,110,12
29591971,"Shared Accomodations, West End (Downtown)",212504336,Guy,West End,49.28266,-123.1267,Shared room,85,24
29593493,ZEN Comfy Japanese Garden Suite by the beach,12260950,Susan,West Point Grey,49.27191,-123.20601,Entire home/apt,180,23
29594255,NEW! LUXURY 4BR/8PPL HOUSE IN CENTRAL VANCOUVER!,222770449,Tina,Kensington-Cedar Cottage,49.25319,-123.07512,Entire home/apt,250,48
29608098,little courtyard cottage with a big heart,222864999,Neema + Tim,Kensington-Cedar Cottage,49.25674,-123.06699,Entire home/apt,139,3
29608187,Guest House-4 Convenient to Downtown,211140738,Cora,Riley Park,49.25321,-123.09181,Private room,85,2
29630055,Victroria St  suite,65695410,Jian Feng,Victoria-Fraserview,49.22755,-123.06439,Private room,70,29
29632768,"Heart of Downtown, Free Parking",223060297,Peter,Downtown,49.27752,-123.12898,Entire home/apt,144,2
29649427,Beautiful 5-Bedroom Heritage Home,483944,Michael,Grandview-Woodland,49.26775,-123.06386,Entire home/apt,475,2
29659260,Studio beside Science World Station,48023110,Jordan,Strathcona,49.27644,-123.0988,Entire home/apt,36,0
29679599,"Stylish, Spacious 4BR! Trendy Mount Pleasant!",23464543,Amanda,Mount Pleasant,49.26191,-123.09324,Entire home/apt,350,32
29679822,Brand New 3BR and 2WR Laneway House Vancouver BC.,223370239,Farz,Sunset,49.22511,-123.08858,Entire home/apt,175,5
29686143,Nelson House- Basement room 2,10047608,Liduo,West End,49.28569,-123.13188,Private room,79,9
29688873,Charming home,75655208,Adrianna & Stuart,Kerrisdale,49.23268,-123.15125,Private room,140,23
29688902,Brand New 1BR 1WR private space in Vancouver,223370239,Farz,Sunset,49.2243,-123.08757,Entire home/apt,50,48
29689232,Gorgeous Junior 1 Bedroom in the heart of Downtown,192139590,Nasim,Downtown,49.28353,-123.12142,Entire home/apt,85,6
29734115,East Village 1,2189535,Martine,Hastings-Sunrise,49.28439,-123.05372,Private room,60,3
29736759,"Sweet, modern condo with a mountain view",11804133,Marie,Downtown Eastside,49.2829,-123.09202,Entire home/apt,175,9
29737974,Your Own Space in Trendy Main Street Vancouver,223720197,Elina,Riley Park,49.24527,-123.10187,Entire home/apt,121,82
29742118,Devonshire House(102): 三人房独立卫生间,111619036,Kitson,Shaughnessy,49.24468,-123.13414,Private room,65,1
29742156,Lovely and private home in trendy Mount Pleasant,223750845,Sandra,Mount Pleasant,49.25731,-123.10343,Entire home/apt,121,9
29742315,Devonshire House: Queen Bed Room Private Bath,111619036,Kitson,Shaughnessy,49.24498,-123.13437,Private room,69,5
29742641,Modern Yaletown Apartment One Bedroom+Den+Parking,77910718,Channing,Downtown,49.27772,-123.11795,Entire home/apt,189,56
29742700,Joy House - Heart of Downtown,25074817,Tatiane,West End,49.28178,-123.13073,Private room,79,29
29742927,SoMa! Bright One Bedroom with Secured Parking,223756395,Derek & Joyce,Mount Pleasant,49.26564,-123.10064,Entire home/apt,121,24
29743231,6991 独立厨卫三房,111619036,Kitson,Kerrisdale,49.22304,-123.14749,Entire home/apt,89,3
29743885,Athlone House: Queen Bed with private bath,111619036,Kitson,Oakridge,49.23394,-123.13604,Private room,49,2
29757507,False Creek Brand New 2BDR 2BA Condo,126509672,Yue,Mount Pleasant,49.26967,-123.10323,Entire home/apt,105,1
29757882,Devonshire House: Queen Bed Room with private bath,111619036,Kitson,Shaughnessy,49.24604,-123.13454,Private room,60,9
29758504,Athlone House: Queen+Single bed with private bath,111619036,Kitson,Oakridge,49.23284,-123.13591,Private room,60,9
29758799,Athlone House: Master Bedroom,111619036,Kitson,Oakridge,49.23382,-123.13663,Private room,69,3
29765310,Luxurious Modern Best Location Downtown w/Parking!,223953704,James,West End,49.28385,-123.12422,Entire home/apt,156,70
29765542,Joy House Bedroom,25074817,Tatiane,West End,49.27984,-123.13087,Private room,140,1
29765700,Bright Central 3 bdrm in Beautiful Mt Pleasant,223957175,A. Elisabeth,Mount Pleasant,49.25715,-123.1105,Entire home/apt,107,67
29777780,540 大床房公用卫生间,223896599,David,South Cambie,49.24608,-123.11626,Private room,38,8
29777974,(Phone number hidden by Airbnb) 卫,223896599,David,Arbutus Ridge,49.2416,-123.15515,Private room,79,5
29778185,2161 花园景双床房4人间,223896599,David,Arbutus Ridge,49.24218,-123.15734,Private room,38,1
29778330,Great family home in the heart of the Main Street,53236163,Krista,Riley Park,49.25062,-123.10068,Entire home/apt,101,3
29779113,657 别墅双床房,223896599,David,Oakridge,49.22112,-123.11959,Private room,60,4
29779149,2161 城市景双床里外间家庭套房,223896599,David,Arbutus Ridge,49.24359,-123.15713,Private room,60,2
29779669,657 主人房独立卫生间,223896599,David,Oakridge,49.22252,-123.12074,Private room,89,2
29780872,Sherton Wall Centre Private Residences.,206247012,Ruth,Downtown,49.28096,-123.12585,Entire home/apt,121,1
29783440,Brand New 2BR 2WR Laneway House in Vancouver BC.,223370239,Farz,Sunset,49.22648,-123.08875,Entire home/apt,121,3
29785881,Private room with 2 beds in the heart of East Van,224096197,Joe,Grandview-Woodland,49.26236,-123.06155,Private room,50,24
29794050,☀️Bright 2BD 2BA + Sofa Bed Centre of DT w/Pkg☀️,20275211,Gaëtan,West End,49.2823,-123.12575,Entire home/apt,287,76
29795231,West End Family Getaway - 2 min to Stanley Park,12211161,Eamon And Sarah,West End,49.29249,-123.13967,Entire home/apt,279,21
29797299,2161 大床房公用卫生间,223896599,David,Arbutus Ridge,49.24292,-123.15556,Private room,33,8
29799311,Bright (Blackcomb) Bedroom in safe neighbourhood,86945559,Eric V.,Hastings-Sunrise,49.26837,-123.0552,Private room,75,19
29799549,Brand New Home In a Quite Vancouver Neighbourhood,23464606,Prab,Kensington-Cedar Cottage,49.25263,-123.06956,Entire home/apt,93,3
29802131,"1 Bdrm Garden Suite, Vancouver West Side & UBC",224217585,Charlotte,Dunbar Southlands,49.23732,-123.18539,Entire home/apt,124,10
29802861,East Vancouver 3 bedroom Duplex -close to Downtown,224223234,Si,Kensington-Cedar Cottage,49.2469,-123.07491,Entire home/apt,249,45
29803139,"1 Bed Room Condo, Downtown Vancouver",123225390,Al,Downtown,49.28075,-123.12347,Entire home/apt,140,21
29807160,"Trendy City Center Downtown Suite, Great Views",64109466,Terry,West End,49.28219,-123.1247,Entire home/apt,50,46
29826279,"Peace, Comfort and Convenience in Vancouver",224353564,Jeff,Marpole,49.21546,-123.14767,Entire home/apt,90,35
29829425,"lovely house in vancouver
温哥华温馨家庭别墅",96715174,Dai,Oakridge,49.22779,-123.11395,Entire home/apt,85,22
29830000,The Fig Tree Suite- Main Street,224381249,"Mia, Rob And Elijah",Riley Park,49.24301,-123.09809,Entire home/apt,85,49
29830232,5 Bedroom Family Home - Near Downtown + Transit,53853901,Alan,Arbutus Ridge,49.25532,-123.17513,Entire home/apt,344,42
29831882,540 单人房公用卫生间,223896599,David,South Cambie,49.24536,-123.1184,Private room,33,4
29835925,Yaletown bedroom with a view,53851701,Elia,Downtown,49.27401,-123.11743,Private room,58,0
29838522,kits UBC downtown blue room heritage style,40233896,Vivian,Kitsilano,49.26575,-123.1786,Private room,40,9
29840598,Kits UBC Downown large room yard view,40233896,Vivian,Kitsilano,49.26416,-123.17917,Private room,50,13
29849064,5775 双床房独立卫生间,223896599,David,Oakridge,49.23232,-123.13579,Private room,49,4
29849342,Perfect One Bedroom Suite,224494087,David,Killarney,49.21578,-123.03651,Entire home/apt,78,0
29856564,Comfort & Convenience - 2bed/2bath in Coal Harbour,224544209,Susan,West End,49.28775,-123.12656,Entire home/apt,223,15
29856747,Bright and Spacious Private Suite near PNE,348623,Conor,Hastings-Sunrise,49.28791,-123.0259,Entire home/apt,34,23
29860889,Mount Pleasant Get-Away,191027546,Theryl,Mount Pleasant,49.26328,-123.08336,Entire home/apt,68,1
29862163,Queen Elizabeth Park Private Room,222277432,Ricky,South Cambie,49.2374,-123.12715,Private room,45,13
29875950,Furnished 2 Bed 2 Bath 1185 Townhome steps to VGH,94398790,Michael,Fairview,49.2576,-123.12284,Entire home/apt,95,1
29876311,D3 - One bedroom downtown,30899,Rami,Downtown,49.27977,-123.11594,Entire home/apt,87,0
29876348,Clean Cozy Private Entry Studio Central & Near Bus,223701946,Alice,Renfrew-Collingwood,49.23431,-123.04149,Entire home/apt,78,43
29879106,"NEW! LUXURY 3BR/6PPL HOUSE, CLOSE TO DOWNTOWN/ YVR",222770449,Tina,Kensington-Cedar Cottage,49.2536,-123.07332,Entire home/apt,250,34
29880931,Beautiful 4 bedroom 2 bathroom in a great location,224706254,Aj,Victoria-Fraserview,49.21621,-123.06896,Entire home/apt,450,20
29886213,Cozy and private 1 bedroom basement suite,180575409,Michael,Renfrew-Collingwood,49.25241,-123.04009,Entire home/apt,50,24
29889263,1 BR Condo in the heart of Olympic Village,66400658,Sam,Mount Pleasant,49.2693,-123.108,Entire home/apt,139,3
29900725,5-Star Luxury Sub PH @ Fairmont Residences,74806205,Terry,Downtown,49.28836,-123.11574,Entire home/apt,714,0
29902532,Convenient and Beautiful 1br Downtown Van,5824910,Let'S BnB,West End,49.27795,-123.13112,Entire home/apt,170,30
29902621,Spacious apartment in cute Vancouver neighbourhood,24194879,Claire,Fairview,49.26093,-123.13461,Entire home/apt,110,0
29908714,Rustic Apartment in Heart of Gastown,224892396,Reyna,Downtown Eastside,49.28282,-123.10228,Entire home/apt,110,48
29909031,Joy House Master Bedroom,25074817,Tatiane,West End,49.28015,-123.12894,Private room,75,2
29912337,2161 花园景大床房公用卫生间,223896599,David,Arbutus Ridge,49.24347,-123.15732,Private room,36,3
29922900,"Gardener's 2 Bed, 1 Bath Private Entry Suite",224984205,Misuzu,Renfrew-Collingwood,49.24997,-123.04957,Entire home/apt,62,103
29940037,UBC Laneway/coach house,98634666,Leah,Kitsilano,49.26263,-123.17999,Entire home/apt,200,28
29949612,Brand New Modern 4bed House - Near DT,225177364,Sardara,Kensington-Cedar Cottage,49.25881,-123.0593,Entire home/apt,550,18
29958717,New East Van 3Bed Condo w MountainOceanCity Views,909757,Kelly,Downtown Eastside,49.28229,-123.08374,Entire home/apt,250,0
